qid,caption_count,grouping,group_count,requires_multiple,coverage,reference_consistency,reason_zh,groups,missing_zh
videomme:868-1,7,multi,2,yes,sufficient,consistent,需结合G01确定地点和主角，再依据G02中三人以家庭形式互动（合影、同行）推断女子为主角的妻子（排除路人或单纯模特）。单一组别无法完整支撑从地点定位到关系推断的逻辑链。,G01 150.0-170.0s 男子在Jatilui稻田讲解 | G02 170.0-190.0s 家庭合影与同行状态,
videomme:868-2,0,not_reviewable,0,unclear,unclear,unclear,历史仅技术失败,,
videomme:868-3,0,not_reviewable,0,unclear,unclear,unclear,历史仅技术失败,,
videomme:869-1,0,not_reviewable,0,unclear,unclear,unclear,历史有题目/判定记录，但没有可恢复的caption选择或时间窗口,,
videomme:869-2,0,not_reviewable,0,unclear,unclear,unclear,历史仅技术失败,,
videomme:869-3,9,single,1,no,sufficient,consistent,题目询问哪项活动只进行了一次。给定字幕完整覆盖了一个特定的聚会事件序列（到达、吃饭、派对、烟花、告别），且未出现其他选项中的活动（如多次徒步或露营）。因此，证据集中在单一语义组“聚会”，无需联合多个不同事件组即可确认该活动仅发生一次。,G01 2170.0-2260.0s 家庭聚会与新年庆祝,
videomme:870-1,0,not_reviewable,0,unclear,unclear,unclear,历史仅技术失败,,
videomme:870-2,0,not_reviewable,0,unclear,unclear,unclear,历史仅技术失败,,
videomme:870-3,0,not_reviewable,0,unclear,unclear,unclear,历史仅技术失败,,
videomme:871-1,0,not_reviewable,0,unclear,unclear,unclear,历史仅技术失败,,
videomme:871-2,0,not_reviewable,0,unclear,unclear,unclear,历史仅技术失败,,
videomme:871-3,0,not_reviewable,0,unclear,unclear,unclear,历史仅技术失败,,
videomme:872-1,41,multi,2,yes,sufficient,consistent,视频由多个不同场景的幼年动物（如小狗、小猫、小羊、熊猫宝宝等）的可爱或滑稽行为片段组成，并非单一事件。选项D“Performance of baby animals”准确概括了这种以展示幼年动物各种表现为主的合集性质。证据分布在多个独立的时间段和不同的动物种类中，需联合判断。,G01 0.0-10.0s 幼儿与幼犬互动 | G02 10.0-1760.0s 多种幼年动物行为集锦,
videomme:872-2,0,not_reviewable,0,unclear,unclear,unclear,历史有题目/判定记录，但没有可恢复的caption选择或时间窗口,,
videomme:872-3,5,multi,2,yes,sufficient,consistent,问题询问熊猫的行为。Caption C00152明确描述了熊猫从滑梯上滑下（sliding down），这是最直接的证据。同时，C00066-C00068描述了熊猫在草地上翻滚（rolls）。虽然“Rolling down”可能主要指滑梯场景，但为了全面覆盖视频中熊猫的主要动态行为（特别是区分于吃、睡或单纯与人玩），结合滑梯滑下和草地翻滚两个不同事件组能更准确地支撑答案，且两者均涉及“roll/slide”类动作。参考答案为Rolling down，与C00152的sliding down及C00066的rolls高度一致。,G01 660.0-690.0s 熊猫在草地翻滚玩耍 | G02 1520.0-1530.0s 熊猫从滑梯滑下,
videomme:873-1,0,not_reviewable,0,unclear,unclear,unclear,历史仅技术失败,,
videomme:873-2,0,not_reviewable,0,unclear,unclear,unclear,历史仅技术失败,,
videomme:873-3,0,not_reviewable,0,unclear,unclear,unclear,历史仅技术失败,,
videomme:874-1,0,not_reviewable,0,unclear,unclear,unclear,历史仅技术失败,,
videomme:874-2,0,not_reviewable,0,unclear,unclear,unclear,历史仅技术失败,,
videomme:874-3,0,not_reviewable,0,unclear,unclear,unclear,历史仅技术失败,,
videomme:875-1,0,not_reviewable,0,unclear,unclear,unclear,历史仅技术失败,,
videomme:875-2,0,not_reviewable,0,unclear,unclear,unclear,历史仅技术失败,,
videomme:875-3,0,not_reviewable,0,unclear,unclear,unclear,历史仅技术失败,,
videomme:876-1,0,not_reviewable,0,unclear,unclear,unclear,历史仅技术失败,,
videomme:876-2,0,not_reviewable,0,unclear,unclear,unclear,历史仅技术失败,,
videomme:876-3,0,not_reviewable,0,unclear,unclear,unclear,历史仅技术失败,,
videomme:877-1,0,not_reviewable,0,unclear,unclear,unclear,历史仅技术失败,,
videomme:877-2,0,not_reviewable,0,unclear,unclear,unclear,历史仅技术失败,,
videomme:877-3,0,not_reviewable,0,unclear,unclear,unclear,历史仅技术失败,,
videomme:878-1,0,not_reviewable,0,unclear,unclear,unclear,历史仅技术失败,,
videomme:878-2,0,not_reviewable,0,unclear,unclear,unclear,历史仅技术失败,,
videomme:880-1,0,not_reviewable,0,unclear,unclear,unclear,历史仅技术失败,,
videomme:880-3,48,multi,3,yes,sufficient,consistent,视频内容涵盖多种海洋生物（鲸、鲨、水母、鱿鱼）及部分淡水生物，需综合多组证据判断主题为“Ocean animals”，而非仅指鱼类或泛指野生动物。,G01 10.0-2724.0s 海洋生物展示（鲨鱼、鲸鱼等） | G02 20.0-2270.0s 淡水/非海洋生物展示（食人鱼、猫鱼等） | G03 10.0-2710.0s 有毒/危险海洋生物（水母、海蛇等）,
videomme:881-1,7,multi,2,yes,sufficient,consistent,问题询问用于跑步的追踪设备。证据分布在两个阶段：一是通过对话明确提及购买Apple Watch作为追踪设备（G01），二是视觉确认该设备被佩戴用于跑步（G02）。需联合这两组信息才能完整回答。,G01 200.0-220.0s 购买/获取设备意图与对话 | G02 240.0-250.0s 设备展示与佩戴使用,
videomme:881-2,0,not_reviewable,0,unclear,unclear,unclear,历史仅技术失败,,
videomme:881-3,30,multi,3,yes,sufficient,consistent,题目询问从准备到完赛的完整过程，涉及报名失败、受伤、恢复、获票、完赛等多个独立事件阶段，需联合多组证据才能验证选项A的时间线和因果逻辑。,G01 1120.0-1180.0s 报名失败与腿部受伤 | G02 1360.0-1450.0s 抵达南非后恢复与获补录 | G03 1920.0-1960.0s 成功完赛,
videomme:882-1,0,not_reviewable,0,unclear,unclear,unclear,历史仅技术失败,,
videomme:882-2,0,not_reviewable,0,unclear,unclear,unclear,历史仅技术失败,,
videomme:882-3,0,not_reviewable,0,unclear,unclear,unclear,历史仅技术失败,,
videomme:883-1,6,multi,2,yes,sufficient,consistent,问题询问哪个动作同时出现在热身和正式训练阶段。证据分布在两个语义组：热身组（C00020-C00021）展示了无负重或轻负重的髋部推举；正式训练组（C00021-C00022）通过语音和字幕确认“Glute drive”为首个正式动作。需联合两组才能确认同一动作跨越两个阶段。,G01 200.0-220.0s 热身阶段动作 | G02 210.0-230.0s 正式训练阶段动作,
videomme:883-2,10,multi,2,yes,partial,conflict,问题要求对比周五和周三的外观差异，需联合两个不同时间点的视频片段进行回答。Caption中周三头发被描述为“pulled back”，周五为“long wavy hair”。参考答案称周五头发变“curly”且裤子不同。Caption支持了发型从束起到放下的变化以及上衣款式的细微差别（hoodie vs zip-up），但“wavy”与“curly”不完全一致，且所有相关Caption均未提及裤子（trousers）的具体外观或变化，导致无法完全验证参考答案中关于裤子的描述，故coverage为partial，reference_consistency因细节冲突判为conflict。,G01 1430.0-1500.0s 周三状态：黑色卫衣，头发束起 | G02 2220.0-2240.0s 周五状态：黑色拉链上衣，长波浪发,周五和周三裤子（trousers）的具体外观描述或对比信息 | 对周五头发是否为'curly'（卷曲）的确切描述（Caption仅说是'wavy'波浪状）
videomme:883-3,304,multi,6,yes,sufficient,consistent,题目询问每周健身计划的具体安排，需要综合周一到周六每天不同的训练内容或活动（如休息、理发）来验证选项的正确性，因此证据跨越多个语义组。,G01 60.0-80.0s 周一臀腿训练 | G02 830.0-960.0s 周二推类训练 | G03 1400.0-1470.0s 周三股四头肌和小腿 | G04 2010.0-2180.0s 周四休息及理发 | G05 2220.0-2240.0s 周五拉类训练 | G06 2670.0-2710.0s 周六有氧和核心,
videomme:884-1,0,not_reviewable,0,unclear,unclear,unclear,历史有题目/判定记录，但没有可恢复的caption选择或时间窗口,,
videomme:884-2,22,unclear,0,unclear,unclear,unclear,提供的caption仅描述了半决赛（Semi-Finals）的比赛过程、球员动作和现场环境，未包含任何关于比分、进球数或最终结果的具体文本信息。无法从现有文本中定位到回答该问题所需的证据组。,,缺少显示比分的画面描述 | 缺少提及具体进球数的旁白或字幕描述
videomme:884-3,0,not_reviewable,0,unclear,unclear,unclear,历史仅技术失败,,
videomme:885-1,19,multi,2,yes,sufficient,consistent,问题询问特定轮次第一场比赛的结果。Caption C00132明确显示“Round of 16”对阵图，确立时间背景。随后C00133-C00137描述了从碰撞/犯规到重新开球、突破并最终在门前发生激烈对抗的过程。回答需要联合多个片段来重构完整的“犯规-恢复-得分”叙事链，单一片段无法涵盖全过程。,G01 1320.0-1340.0s 第二轮十六强赛开始及犯规 | G02 1340.0-1380.0s 进攻方恢复控球并射门得分,
videomme:885-2,3,single,1,no,sufficient,consistent,问题询问视频聚焦该球员背后的原因。Caption C00020明确描述了球员黑色T恤背面印有“CHAMPION / BALLER / NORTH LONDON”的大Logo，且主持人提到这是他们第二集的内容（暗示前次获胜或相关荣誉），直接对应选项C和参考答案。证据集中在同一事件序列中，无需跨组联合推理。,G01 190.0-210.0s 展示黑衣球员背部冠军标志,
videomme:885-3,69,unclear,0,unclear,unclear,unclear,提供的caption仅描述了比赛画面、比分变化及庆祝场景，未包含任何关于决赛和半决赛具体计分规则（如进攻方进球、得分、无进球或防守方得分等）的解说或文字说明。无法从文本中定位相关证据以回答问题。,,关于决赛和半决赛计分规则的明确解说或字幕信息
videomme:886-2,32,multi,5,yes,sufficient,consistent,"视频通过屏幕文字明确标记了五个连续的动作阶段（Hack squat, Walking lunges, Superset, Dropset, Calf raises），每个阶段对应不同的字幕片段，需联合多个语义组才能确定完整且正确的动作顺序以匹配选项B。",G01 1410.0-1490.0s 第一组：哈克深蹲 | G02 1490.0-1560.0s 第二组：负重行走弓步 | G03 1560.0-1620.0s 第三组：超级组 | G04 1620.0-1690.0s 第四组：递减组 | G05 1690.0-1730.0s 第五组：站姿提踵,
videomme:886-3,8,multi,2,yes,sufficient,consistent,"题目询问一周中哪几天休息。证据分散在不同时间点的视频片段中：C00221/C00222直接证实周四休息；C00225/C00226在周五时预告次日（周六）休息。需联合这两组不同时间的陈述才能完整回答选项C（Thursday, Saturday）。",G01 2210.0-2230.0s 周四休息日确认 | G02 2250.0-2270.0s 周五预告周六休息,
videomme:887-1,0,not_reviewable,0,unclear,unclear,unclear,历史仅技术失败,,
videomme:887-2,0,not_reviewable,0,unclear,unclear,unclear,历史仅技术失败,,
videomme:887-3,0,not_reviewable,0,unclear,unclear,unclear,历史仅技术失败,,
videomme:888-1,108,multi,4,yes,sufficient,consistent,问题询问四种不同训练日共同使用的器材。证据分布在四个独立的时间段/事件组中，每组分别证实了该特定训练日使用了哑铃。回答需要联合这四个组的证据才能得出“所有日子都用了哑铃”的结论，因此为多组且需联合。,G01 150.0-250.0s Push Day使用哑铃 | G02 890.0-930.0s Leg Day使用哑铃 | G03 1480.0-1640.0s Pull Day使用哑铃 | G04 1830.0-1890.0s Full Body Day使用哑铃,
videomme:888-2,0,not_reviewable,0,unclear,unclear,unclear,历史仅技术失败,,
videomme:888-3,0,not_reviewable,0,unclear,unclear,unclear,历史仅技术失败,,
videomme:889-1,0,not_reviewable,0,unclear,unclear,unclear,历史仅技术失败,,
videomme:889-2,18,multi,2,yes,sufficient,consistent,题目询问比赛中吃止痛药的原因。证据需结合两部分：一是比赛现场使用药物的行为（C00131提及Ibuprofen gel），二是闪回片段（C00132-C00135）揭示的赛前脚部受伤及医生关于疼痛的警告。单独看任一事件无法完整回答因果逻辑，故为多组且需联合。,G01 1310.0-1360.0s 赛前诊断与脚部伤情 | G02 1310.0-1320.0s 比赛中服用止痛药,
videomme:889-3,52,multi,2,yes,sufficient,consistent,问题询问兴奋原因，需结合赛前背景（仅训练八个月且克服伤病）和赛后现场反应（众人庆祝并提及八个月）两组证据才能完整回答选项A的逻辑。,G01 0.0-1360.0s 赛前训练背景与困难 | G02 1680.0-1990.0s 冲线时刻的激动反应,
videomme:890-1,0,not_reviewable,0,unclear,unclear,unclear,历史仅技术失败,,
videomme:890-2,7,unclear,0,unclear,unclear,conflict,提供的caption仅包含赛前晚餐场景（C00122-C00125）和赛后采访/独白（C00175-C00177），完全缺失马拉松比赛过程及结果画面。无法从文本中推断出父母是否参赛或具体成绩，证据不足以支持参考答案中的具体细节（全马、38公里）。,,马拉松比赛过程中父亲跑步的画面 | 母亲跑步或到达终点的画面 | 关于父母具体完赛成绩（如38公里、全马）的旁白或字幕信息
videomme:890-3,14,multi,6,yes,sufficient,consistent,视频按顺序展示了六个不同的赠品，每个物品对应一个独立的展示阶段，需联合多个组才能确定完整顺序。,G01 1810.0-1830.0s 展示佳得乐周边 | G02 1830.0-1850.0s 展示书籍 | G03 1840.0-1860.0s 展示手表 | G04 1850.0-1870.0s 展示运动腰带 | G05 1860.0-1880.0s 展示墨镜 | G06 1880.0-1920.0s 展示跑鞋,
videomme:892-3,4,multi,2,yes,sufficient,consistent,回答该问题需要结合两个维度的证据：一是拍摄者主动记录特定球员比赛的行为动机（G01），二是现场对话中明确出现的亲属称谓和家庭聚会描述（G02）。单独看行为可能像粉丝或志愿者，但结合“小弟弟”和“家人”的文本证据才能锁定为家庭成员。,G01 10.0-30.0s 拍摄者自述动机与身份线索 | G02 30.0-50.0s 现场对话确认家庭背景,
videomme:893-2,0,not_reviewable,0,unclear,unclear,unclear,历史仅技术失败,,
videomme:893-3,0,not_reviewable,0,unclear,unclear,unclear,历史仅技术失败,,
videomme:896-1,0,not_reviewable,0,unclear,unclear,unclear,历史有题目/判定记录，但没有可恢复的caption选择或时间窗口,,
